date,temperature_anomaly,precipitation_anomaly,drought_index,extreme_heat_events,enso_oni,disaster_event_count,disaster_storm_count,disaster_fire_count,disaster_flood_count,commodity,climate_location_code
1981-04-30,55.7,3.26,-3.33,67.8,-0.37,1.0,0.0,0.0,0.0,soybean,262
1981-05-31,58.8,4.48,0.55,70.4,-0.26,11.0,0.0,0.0,11.0,soybean,262
1981-06-30,71.1,5.13,1.04,82.1,-0.29,13.0,0.0,0.0,5.0,soybean,262
1981-07-31,74.6,5.09,1.89,84.8,-0.3,3.0,0.0,1.0,0.0,soybean,262
1981-08-31,71.5,4.29,2.55,82.1,-0.25,2.0,0.0,1.0,1.0,soybean,262
1981-09-30,63.6,2.6,2.28,75.7,-0.16,3.0,0.0,2.0,1.0,soybean,262
1981-10-31,50.9,2.84,2.66,61.6,-0.13,9.0,0.0,0.0,9.0,soybean,262
1981-11-30,42.4,1.82,2.61,52.4,-0.15,6.0,0.0,0.0,6.0,soybean,262
1981-12-31,25.2,1.65,2.53,33.4,-0.08,1.0,0.0,1.0,0.0,soybean,262
1982-01-31,13.7,2.96,3.15,23.8,-0.05,10.0,0.0,0.0,10.0,soybean,262
1982-02-28,23.8,1.34,2.66,33.0,0.07,0.0,0.0,0.0,0.0,soybean,262
1982-03-31,37.1,2.7,2.48,46.4,0.19,12.0,0.0,0.0,12.0,soybean,262
1982-04-30,46.7,2.75,2.22,58.1,0.47,18.0,0.0,1.0,1.0,soybean,262
1982-05-31,64.5,5.02,2.39,75.3,0.66,4.0,0.0,0.0,4.0,soybean,262
1982-06-30,66.1,3.69,2.25,77.2,0.72,20.0,0.0,0.0,18.0,soybean,262
1982-07-31,75.0,4.51,2.61,85.8,0.79,5.0,0.0,0.0,5.0,soybean,262
1982-08-31,71.2,3.85,2.83,82.0,1.07,9.0,0.0,0.0,9.0,soybean,262
1982-09-30,63.3,2.83,2.56,74.2,1.58,3.0,0.0,0.0,3.0,soybean,262
1982-10-31,53.3,3.18,2.86,64.7,1.97,0.0,0.0,0.0,0.0,soybean,262
1982-11-30,38.6,3.57,3.66,47.5,2.18,2.0,0.0,0.0,0.0,soybean,262
1982-12-31,33.9,5.02,5.22,41.8,2.23,75.0,0.0,0.0,14.0,soybean,262
1983-01-31,26.7,1.0,4.42,34.0,2.18,20.0,0.0,0.0,20.0,soybean,262
1983-02-28,31.9,1.5,3.91,40.0,1.92,40.0,0.0,0.0,0.0,soybean,262
1983-03-31,39.0,3.2,3.82,47.2,1.54,1.0,0.0,1.0,0.0,soybean,262
1983-04-30,45.5,4.16,4.31,54.9,1.29,49.0,0.0,0.0,34.0,soybean,262
1983-05-31,57.7,4.97,4.76,69.0,1.06,1.0,0.0,0.0,0.0,soybean,262
1983-06-30,69.9,4.42,4.51,81.0,0.72,31.0,0.0,0.0,1.0,soybean,262
1983-07-31,77.7,2.53,3.34,89.3,0.31,7.0,0.0,1.0,6.0,soybean,262
1983-08-31,78.0,2.36,1.84,90.3,-0.08,14.0,0.0,0.0,5.0,soybean,262
1983-09-30,65.6,2.81,1.26,78.2,-0.46,2.0,0.0,0.0,2.0,soybean,262
1983-10-31,53.4,3.27,1.36,63.8,-0.81,32.0,0.0,0.0,32.0,soybean,262
1983-11-30,40.9,4.59,2.08,48.8,-1.0,3.0,0.0,0.0,0.0,soybean,262
1983-12-31,14.1,2.83,2.54,21.8,-0.91,5.0,0.0,0.0,1.0,soybean,262
1984-01-31,20.7,0.89,1.96,29.4,-0.6,6.0,0.0,0.0,0.0,soybean,262
1984-02-29,34.5,2.0,1.97,43.5,-0.42,1.0,0.0,0.0,0.0,soybean,262
1984-03-31,32.1,3.03,2.25,40.3,-0.34,26.0,0.0,0.0,0.0,soybean,262
1984-04-30,49.1,4.69,2.97,58.8,-0.43,26.0,0.0,0.0,20.0,soybean,262
1984-05-31,58.5,4.43,3.21,69.9,-0.51,68.0,0.0,0.0,21.0,soybean,262
1984-06-30,71.9,4.68,3.11,82.9,-0.45,35.0,0.0,0.0,22.0,soybean,262
1984-07-31,73.1,3.13,2.7,84.7,-0.3,59.0,0.0,0.0,34.0,soybean,262
1984-08-31,74.2,2.16,1.58,86.3,-0.16,23.0,0.0,4.0,19.0,soybean,262
1984-09-30,62.1,3.0,1.44,74.0,-0.24,13.0,0.0,0.0,7.0,soybean,262
1984-10-31,55.3,5.42,2.74,65.0,-0.56,8.0,0.0,0.0,8.0,soybean,262
1984-11-30,39.2,2.79,3.11,49.4,-0.92,0.0,0.0,0.0,0.0,soybean,262
1984-12-31,30.9,2.55,3.45,40.4,-1.14,3.0,0.0,0.0,0.0,soybean,262
1985-01-31,17.8,1.44,3.09,27.3,-1.04,7.0,0.0,0.0,5.0,soybean,262
1985-02-28,23.3,2.27,3.23,32.6,-0.85,0.0,0.0,0.0,0.0,soybean,262
1985-03-31,42.6,3.28,3.06,52.7,-0.77,47.0,0.0,0.0,25.0,soybean,262
1985-04-30,55.0,2.53,2.04,66.9,-0.78,0.0,0.0,0.0,0.0,soybean,262
1985-05-31,64.0,3.49,1.43,76.1,-0.78,24.0,0.0,4.0,20.0,soybean,262
1985-06-30,67.7,3.47,1.14,79.1,-0.63,17.0,0.0,0.0,0.0,soybean,262
1985-07-31,73.7,3.26,0.88,85.6,-0.49,10.0,0.0,10.0,0.0,soybean,262
1985-08-31,69.7,4.67,1.69,80.2,-0.46,2.0,0.0,1.0,1.0,soybean,262
1985-09-30,63.9,3.54,1.85,74.3,-0.4,34.0,0.0,0.0,21.0,soybean,262
1985-10-31,53.6,3.61,2.41,64.1,-0.35,86.0,0.0,0.0,48.0,soybean,262
1985-11-30,35.9,4.47,3.85,43.9,-0.27,101.0,0.0,0.0,87.0,soybean,262
1985-12-31,18.7,1.68,3.66,28.5,-0.36,8.0,0.0,0.0,0.0,soybean,262
1986-01-31,26.6,0.52,2.75,36.6,-0.49,0.0,0.0,0.0,0.0,soybean,262
1986-02-28,26.0,1.86,2.64,34.2,-0.47,48.0,0.0,0.0,48.0,soybean,262
1986-03-31,41.7,1.86,1.68,52.7,-0.31,21.0,0.0,0.0,21.0,soybean,262
1986-04-30,53.2,3.7,1.61,65.1,-0.2,1.0,0.0,0.0,0.0,soybean,262
1986-05-31,62.5,4.38,1.65,73.4,-0.12,26.0,0.0,1.0,25.0,soybean,262
1986-06-30,71.8,4.31,1.51,83.0,-0.04,3.0,0.0,0.0,1.0,soybean,262
1986-07-31,76.3,4.67,1.94,86.9,0.22,32.0,0.0,0.0,32.0,soybean,262
1986-08-31,69.2,3.28,1.96,80.5,0.44,5.0,0.0,0.0,5.0,soybean,262
1986-09-30,66.1,5.67,3.18,76.2,0.71,32.0,0.0,0.0,31.0,soybean,262
1986-10-31,53.4,3.56,3.83,63.7,0.94,110.0,0.0,0.0,110.0,soybean,262
1986-11-30,35.8,2.32,4.31,44.5,1.14,0.0,0.0,0.0,0.0,soybean,262
1986-12-31,30.1,1.59,4.03,37.7,1.22,8.0,0.0,0.0,7.0,soybean,262
1987-01-31,26.8,1.27,-0.1,35.2,1.23,5.0,0.0,0.0,0.0,soybean,262
1987-02-28,35.0,1.5,-0.23,44.6,1.19,1.0,0.0,0.0,0.0,soybean,262
1987-03-31,41.8,2.92,-0.22,52.2,1.06,1.0,0.0,0.0,0.0,soybean,262
1987-04-30,53.5,1.78,-1.22,66.7,0.95,31.0,0.0,1.0,30.0,soybean,262
1987-05-31,66.3,3.5,-1.75,78.6,0.97,7.0,0.0,0.0,5.0,soybean,262
1987-06-30,73.2,3.05,-2.42,85.2,1.22,0.0,0.0,0.0,0.0,soybean,262
1987-07-31,76.4,4.51,-2.05,87.3,1.51,26.0,0.0,2.0,24.0,soybean,262
1987-08-31,72.4,4.67,-1.22,83.2,1.7,13.0,0.0,0.0,3.0,soybean,262
1987-09-30,65.0,2.38,-1.57,77.1,1.65,5.0,0.0,4.0,0.0,soybean,262
1987-10-31,48.0,1.18,-1.9,60.5,1.48,3.0,0.0,1.0,0.0,soybean,262
1987-11-30,43.2,3.24,-1.74,52.6,1.25,33.0,0.0,0.0,0.0,soybean,262
1987-12-31,31.8,3.3,-1.04,38.8,1.11,44.0,0.0,0.0,43.0,soybean,262
1988-01-31,20.0,1.53,-0.89,29.6,0.81,4.0,0.0,0.0,1.0,soybean,262
1988-02-29,23.5,1.49,-0.87,33.8,0.54,5.0,0.0,0.0,5.0,soybean,262
1988-03-31,39.5,2.22,-1.11,50.5,0.14,2.0,0.0,2.0,0.0,soybean,262
1988-04-30,50.6,2.08,-1.64,63.9,-0.31,0.0,0.0,0.0,0.0,soybean,262
1988-05-31,64.8,2.03,-2.74,78.5,-0.88,0.0,0.0,0.0,0.0,soybean,262
1988-06-30,73.9,1.28,-4.44,88.1,-1.3,0.0,0.0,0.0,0.0,soybean,262
1988-07-31,76.4,3.01,-5.05,88.9,-1.3,2.0,0.0,1.0,0.0,soybean,262
1988-08-31,76.0,3.43,-5.24,88.0,-1.11,1.0,0.0,1.0,0.0,soybean,262
1988-09-30,65.4,3.47,-4.79,77.5,-1.19,6.0,0.0,6.0,0.0,soybean,262
1988-10-31,48.0,1.86,-4.64,59.8,-1.48,3.0,0.0,0.0,0.0,soybean,262
1988-11-30,40.2,3.71,-4.13,49.7,-1.8,24.0,0.0,0.0,0.0,soybean,262
1988-12-31,28.8,1.8,-4.13,38.9,-1.85,9.0,0.0,0.0,0.0,soybean,262
1989-01-31,31.3,1.91,-3.78,40.9,-1.69,6.0,0.0,0.0,1.0,soybean,262
1989-02-28,19.9,2.07,0.32,29.2,-1.43,67.0,0.0,0.0,67.0,soybean,262
1989-03-31,36.6,2.56,0.32,46.6,-1.08,0.0,0.0,0.0,0.0,soybean,262
1989-04-30,50.2,2.46,-0.4,62.0,-0.83,13.0,0.0,0.0,13.0,soybean,262
1989-05-31,60.0,3.68,0.02,72.0,-0.58,156.0,0.0,0.0,44.0,soybean,262
1989-06-30,69.1,4.09,0.13,80.2,-0.4,41.0,0.0,0.0,32.0,soybean,262
1989-07-31,75.4,3.98,0.37,86.2,-0.31,31.0,0.0,1.0,28.0,soybean,262
1989-08-31,72.3,3.68,0.57,83.4,-0.27,2.0,0.0,0.0,0.0,soybean,262
1989-09-30,62.6,3.83,1.09,74.0,-0.24,118.0,0.0,0.0,5.0,soybean,262
1989-10-31,53.7,1.52,-0.34,66.8,-0.22,23.0,0.0,0.0,11.0,soybean,262
1989-11-30,37.7,1.44,-0.67,48.5,-0.16,6.0,0.0,0.0,4.0,soybean,262
1989-12-31,17.3,1.03,-1.18,27.0,-0.05,0.0,0.0,0.0,0.0,soybean,262
1990-01-31,33.6,2.03,0.06,43.1,0.14,51.0,0.0,0.0,9.0,soybean,262
1990-02-28,32.5,2.88,0.91,42.8,0.21,112.0,0.0,0.0,3.0,soybean,262
1990-03-31,42.1,3.51,1.16,51.8,0.28,43.0,0.0,0.0,0.0,soybean,262
1990-04-30,50.1,2.68,0.77,61.9,0.29,11.0,0.0,0.0,11.0,soybean,262
1990-05-31,58.4,5.62,1.9,69.1,0.29,190.0,0.0,0.0,86.0,soybean,262
1990-06-30,71.1,5.35,2.37,82.1,0.31,76.0,0.0,5.0,0.0,soybean,262
1990-07-31,73.3,4.21,2.66,83.9,0.33,46.0,0.0,1.0,5.0,soybean,262
1990-08-31,72.4,3.56,2.7,83.2,0.38,13.0,0.0,1.0,9.0,soybean,262
1990-09-30,67.1,1.94,1.72,78.9,0.39,18.0,0.0,1.0,17.0,soybean,262
1990-10-31,51.9,3.27,2.13,64.7,0.35,22.0,0.0,0.0,22.0,soybean,262
1990-11-30,43.7,2.36,2.01,54.8,0.4,21.0,0.0,1.0,19.0,soybean,262
1990-12-31,26.7,3.69,2.94,36.3,0.41,12.0,0.0,0.0,9.0,soybean,262
1991-01-31,20.8,1.66,2.76,29.3,0.41,139.0,0.0,0.0,126.0,soybean,262
1991-02-28,33.0,1.42,2.34,42.9,0.26,33.0,0.0,0.0,0.0,soybean,262
1991-03-31,41.6,3.2,2.28,52.3,0.22,82.0,0.0,0.0,43.0,soybean,262
1991-04-30,53.8,5.22,2.96,64.5,0.26,27.0,0.0,0.0,15.0,soybean,262
1991-05-31,65.9,4.99,2.92,75.8,0.45,118.0,0.0,0.0,28.0,soybean,262
1991-06-30,73.6,3.34,-0.66,84.2,0.64,9.0,0.0,0.0,9.0,soybean,262
1991-07-31,74.9,3.1,-0.99,86.1,0.73,17.0,0.0,1.0,16.0,soybean,262
1991-08-31,73.4,2.96,-1.37,84.9,0.64,36.0,0.0,0.0,0.0,soybean,262
1991-09-30,64.2,2.95,-1.4,76.0,0.62,5.0,0.0,0.0,0.0,soybean,262
1991-10-31,52.8,3.59,0.52,64.7,0.79,2.0,0.0,2.0,0.0,soybean,262
1991-11-30,33.7,3.16,1.02,42.3,1.21,19.0,0.0,6.0,0.0,soybean,262
1991-12-31,31.3,2.22,1.28,39.6,1.53,138.0,0.0,0.0,65.0,soybean,262
1992-01-31,29.5,1.45,0.0,37.8,1.71,35.0,0.0,0.0,35.0,soybean,262
1992-02-29,35.0,1.57,-0.09,43.3,1.63,16.0,0.0,0.0,13.0,soybean,262
1992-03-31,40.9,2.78,-0.14,51.0,1.48,27.0,0.0,0.0,18.0,soybean,262
1992-04-30,48.8,2.76,-0.26,59.4,1.29,1.0,0.0,0.0,1.0,soybean,262
1992-05-31,61.0,2.0,-1.21,73.6,1.06,33.0,0.0,2.0,28.0,soybean,262
1992-06-30,67.5,3.34,-1.35,79.0,0.73,13.0,0.0,2.0,1.0,soybean,262
1992-07-31,70.6,6.59,1.83,80.2,0.37,18.0,0.0,0.0,0.0,soybean,262
1992-08-31,67.7,3.31,2.06,78.5,0.09,88.0,0.0,5.0,18.0,soybean,262
1992-09-30,62.9,4.01,2.63,74.3,-0.13,61.0,0.0,0.0,10.0,soybean,262
1992-10-31,51.9,1.71,2.4,64.1,-0.25,17.0,0.0,0.0,9.0,soybean,262
1992-11-30,37.4,4.43,3.86,43.5,-0.28,21.0,0.0,0.0,0.0,soybean,262
1992-12-31,27.7,2.09,3.89,35.4,-0.13,55.0,0.0,0.0,20.0,soybean,262
1993-01-31,23.6,2.51,4.1,31.9,0.09,14.0,0.0,0.0,13.0,soybean,262
1993-02-28,23.8,1.46,3.59,32.3,0.3,36.0,0.0,0.0,36.0,soybean,262
1993-03-31,35.1,2.54,3.31,43.8,0.5,824.0,0.0,0.0,0.0,soybean,262
1993-04-30,47.7,4.1,3.67,58.0,0.67,37.0,0.0,0.0,28.0,soybean,262
1993-05-31,60.9,4.15,3.5,71.9,0.7,68.0,0.0,0.0,24.0,soybean,262
1993-06-30,68.4,6.37,4.59,78.6,0.57,64.0,0.0,3.0,4.0,soybean,262
1993-07-31,74.1,6.85,6.11,83.3,0.32,478.0,0.0,1.0,391.0,soybean,262
1993-08-31,73.3,4.65,6.47,83.4,0.25,1.0,0.0,1.0,0.0,soybean,262
1993-09-30,60.3,4.65,7.2,70.8,0.15,158.0,0.0,2.0,0.0,soybean,262
1993-10-31,50.7,2.07,6.89,62.2,0.1,7.0,0.0,6.0,0.0,soybean,262
1993-11-30,36.8,2.86,7.32,45.7,0.04,0.0,0.0,0.0,0.0,soybean,262
1993-12-31,28.8,1.54,6.7,36.5,0.06,25.0,0.0,0.0,0.0,soybean,262
1994-01-31,16.2,2.17,6.43,24.8,0.06,3.0,0.0,0.0,0.0,soybean,262
1994-02-28,22.9,1.63,5.79,32.7,0.07,122.0,0.0,0.0,0.0,soybean,262
1994-03-31,39.9,1.54,4.4,50.6,0.17,224.0,0.0,0.0,0.0,soybean,262
1994-04-30,51.4,4.11,4.41,63.7,0.31,89.0,0.0,1.0,17.0,soybean,262
1994-05-31,61.0,2.28,3.13,73.4,0.42,26.0,0.0,0.0,1.0,soybean,262
1994-06-30,72.1,4.64,2.94,83.1,0.41,26.0,0.0,4.0,0.0,soybean,262
1994-07-31,72.2,4.2,3.1,82.7,0.44,124.0,0.0,8.0,14.0,soybean,262
1994-08-31,69.9,3.45,3.01,81.0,0.43,21.0,0.0,7.0,0.0,soybean,262
1994-09-30,64.9,2.71,2.49,76.4,0.55,7.0,0.0,0.0,0.0,soybean,262
1994-10-31,54.8,2.56,2.26,65.5,0.74,52.0,0.0,0.0,38.0,soybean,262
1994-11-30,43.3,3.16,2.32,52.6,1.01,2.0,0.0,0.0,0.0,soybean,262
1994-12-31,31.9,1.79,2.14,39.7,1.09,0.0,0.0,0.0,0.0,soybean,262
1995-01-31,24.2,2.21,2.36,31.9,0.96,42.0,0.0,0.0,0.0,soybean,262
1995-02-28,28.1,1.04,1.75,38.0,0.72,0.0,0.0,0.0,0.0,soybean,262
1995-03-31,40.2,2.75,1.54,50.3,0.53,78.0,0.0,0.0,0.0,soybean,262
1995-04-30,47.7,4.23,2.16,58.4,0.3,7.0,0.0,0.0,0.0,soybean,262
1995-05-31,59.0,5.97,3.28,69.2,0.14,120.0,0.0,0.0,53.0,soybean,262
1995-06-30,71.1,3.46,-0.4,81.9,-0.03,130.0,0.0,1.0,0.0,soybean,262
1995-07-31,74.9,3.99,-0.17,85.8,-0.24,28.0,0.0,1.0,0.0,soybean,262
1995-08-31,76.8,3.73,-0.27,87.1,-0.54,41.0,0.0,1.0,1.0,soybean,262
1995-09-30,62.5,2.19,-0.66,74.4,-0.81,35.0,0.0,1.0,0.0,soybean,262
1995-10-31,53.1,2.95,-0.37,64.5,-0.97,125.0,0.0,0.0,22.0,soybean,262
1995-11-30,34.0,2.09,-0.38,43.5,-1.0,0.0,0.0,0.0,0.0,soybean,262
1995-12-31,26.3,1.4,-0.67,34.4,-0.98,1.0,0.0,0.0,0.0,soybean,262
1996-01-31,20.2,2.17,-0.27,29.7,-0.9,764.0,0.0,0.0,188.0,soybean,262
1996-02-29,27.6,0.84,-0.74,37.5,-0.75,196.0,0.0,62.0,62.0,soybean,262
1996-03-31,32.2,1.95,-0.87,43.0,-0.59,62.0,0.0,42.0,0.0,soybean,262
1996-04-30,47.2,3.12,0.18,59.1,-0.39,78.0,0.0,11.0,56.0,soybean,262
1996-05-31,59.7,5.82,1.37,69.5,-0.31,61.0,0.0,5.0,17.0,soybean,262
1996-06-30,70.8,4.28,1.32,81.2,-0.3,110.0,0.0,5.0,48.0,soybean,262
1996-07-31,71.9,3.91,1.61,82.8,-0.27,78.0,0.0,1.0,10.0,soybean,262
1996-08-31,72.2,2.76,1.18,83.0,-0.32,33.0,0.0,16.0,2.0,soybean,262
1996-09-30,63.1,3.9,1.62,73.9,-0.35,242.0,0.0,1.0,11.0,soybean,262
1996-10-31,53.1,2.83,1.82,64.9,-0.4,41.0,0.0,4.0,19.0,soybean,262
1996-11-30,32.5,3.27,2.63,40.2,-0.45,14.0,0.0,0.0,1.0,soybean,262
1996-12-31,25.8,1.93,2.69,33.5,-0.49,16.0,0.0,0.0,4.0,soybean,262
1997-01-31,19.6,2.1,2.79,28.7,-0.5,315.0,0.0,0.0,0.0,soybean,262
1997-02-28,29.9,2.87,3.36,38.0,-0.36,10.0,0.0,0.0,0.0,soybean,262
1997-03-31,39.5,2.67,2.97,50.0,-0.1,212.0,0.0,0.0,16.0,soybean,262
1997-04-30,46.1,2.98,2.83,57.3,0.28,225.0,0.0,0.0,219.0,soybean,262
1997-05-31,56.5,3.87,2.92,68.2,0.75,0.0,0.0,0.0,0.0,soybean,262
1997-06-30,70.5,4.05,2.61,81.4,1.22,16.0,0.0,0.0,4.0,soybean,262
1997-07-31,74.3,3.29,2.26,84.9,1.6,63.0,0.0,1.0,27.0,soybean,262
1997-08-31,70.7,3.47,2.16,81.1,1.9,22.0,0.0,2.0,13.0,soybean,262
1997-09-30,65.6,2.8,1.7,77.3,2.14,2.0,0.0,0.0,0.0,soybean,262
1997-10-31,53.6,2.67,1.62,65.1,2.33,0.0,0.0,0.0,0.0,soybean,262
1997-11-30,35.9,1.87,1.28,43.6,2.4,52.0,0.0,0.0,0.0,soybean,262
1997-12-31,31.1,1.7,0.94,37.6,2.39,5.0,0.0,0.0,0.0,soybean,262
1998-01-31,28.5,2.52,1.41,35.6,2.24,155.0,0.0,0.0,0.0,soybean,262
1998-02-28,37.3,2.31,1.59,44.5,1.93,46.0,0.0,1.0,0.0,soybean,262
1998-03-31,37.1,3.61,2.1,45.0,1.44,208.0,0.0,2.0,0.0,soybean,262
1998-04-30,51.8,3.89,2.19,62.7,0.99,81.0,0.0,0.0,0.0,soybean,262
1998-05-31,66.1,3.67,1.49,77.5,0.45,11.0,0.0,2.0,0.0,soybean,262
1998-06-30,69.8,6.08,2.5,79.9,-0.13,199.0,0.0,85.0,33.0,soybean,262
1998-07-31,74.9,3.76,2.42,85.2,-0.78,187.0,0.0,14.0,83.0,soybean,262
1998-08-31,74.1,3.78,2.43,84.5,-1.12,301.0,0.0,7.0,0.0,soybean,262
1998-09-30,69.6,2.1,1.35,82.0,-1.31,242.0,0.0,12.0,0.0,soybean,262
1998-10-31,55.1,4.13,2.03,65.9,-1.35,97.0,0.0,0.0,43.0,soybean,262
1998-11-30,42.9,2.18,1.85,51.8,-1.48,22.0,0.0,0.0,0.0,soybean,262
1998-12-31,32.6,1.63,1.66,42.1,-1.57,0.0,0.0,0.0,0.0,soybean,262
1999-01-31,23.2,3.38,2.61,31.9,-1.55,295.0,0.0,0.0,0.0,soybean,262
1999-02-28,35.5,1.46,2.16,44.6,-1.3,10.0,0.0,0.0,0.0,soybean,262
1999-03-31,38.1,1.87,1.45,48.5,-1.07,7.0,0.0,1.0,0.0,soybean,262
1999-04-30,52.6,4.84,2.09,62.8,-0.98,112.0,0.0,99.0,0.0,soybean,262
1999-05-31,62.3,4.03,1.9,73.5,-1.02,78.0,0.0,4.0,0.0,soybean,262
1999-06-30,70.5,4.76,2.09,80.6,-1.04,51.0,0.0,3.0,46.0,soybean,262
1999-07-31,77.2,3.53,-0.1,87.9,-1.1,33.0,0.0,2.0,0.0,soybean,262
1999-08-31,72.0,2.67,-0.48,83.4,-1.11,45.0,0.0,11.0,10.0,soybean,262
1999-09-30,63.6,2.74,-0.61,76.9,-1.16,634.0,0.0,246.0,5.0,soybean,262
1999-10-31,52.7,1.45,-1.09,65.8,-1.26,54.0,0.0,1.0,0.0,soybean,262
1999-11-30,46.4,0.91,-2.34,58.9,-1.46,103.0,0.0,4.0,0.0,soybean,262
1999-12-31,31.5,1.85,-2.87,41.1,-1.65,1.0,0.0,1.0,0.0,soybean,262
2000-01-31,25.4,1.34,-3.41,35.0,-1.66,137.0,0.0,4.0,0.0,soybean,262
2000-02-29,35.2,1.88,-3.43,45.2,-1.41,183.0,0.0,1.0,26.0,soybean,262
2000-03-31,44.9,2.04,-3.85,56.2,-1.07,11.0,0.0,2.0,0.0,soybean,262
2000-04-30,50.3,2.7,-3.72,62.3,-0.81,28.0,0.0,3.0,0.0,soybean,262
2000-05-31,63.8,4.33,0.07,75.2,-0.71,93.0,0.0,75.0,10.0,soybean,262
2000-06-30,69.2,5.61,1.03,79.9,-0.64,124.0,0.0,18.0,0.0,soybean,262
2000-07-31,73.3,3.82,1.24,83.6,-0.55,40.0,0.0,6.0,0.0,soybean,262
2000-08-31,74.0,2.91,0.89,84.9,-0.51,82.0,0.0,78.0,0.0,soybean,262
2000-09-30,65.0,2.83,0.64,77.6,-0.55,45.0,0.0,43.0,0.0,soybean,262
2000-10-31,56.0,1.89,0.17,67.7,-0.63,90.0,0.0,6.0,0.0,soybean,262
2000-11-30,36.1,3.36,0.65,44.3,-0.75,57.0,0.0,23.0,0.0,soybean,262
2000-12-31,15.9,1.9,0.69,24.5,-0.74,192.0,0.0,0.0,0.0,soybean,262
2001-01-31,25.0,1.67,0.75,33.4,-0.68,232.0,0.0,2.0,0.0,soybean,262
2001-02-28,25.4,2.81,1.48,34.6,-0.52,107.0,0.0,8.0,0.0,soybean,262
2001-03-31,34.5,1.71,0.91,43.7,-0.44,82.0,0.0,3.0,0.0,soybean,262
2001-04-30,54.2,3.53,0.74,65.7,-0.34,33.0,0.0,10.0,0.0,soybean,262
2001-05-31,63.0,4.81,1.06,74.0,-0.25,270.0,0.0,6.0,176.0,soybean,262
2001-06-30,69.6,4.15,1.06,80.2,-0.12,150.0,0.0,3.0,0.0,soybean,262
2001-07-31,75.5,3.65,1.02,86.1,-0.08,16.0,0.0,3.0,0.0,soybean,262
2001-08-31,74.1,3.28,0.75,85.2,-0.13,46.0,0.0,13.0,0.0,soybean,262
2001-09-30,63.4,3.48,0.94,74.7,-0.19,97.0,0.0,85.0,0.0,soybean,262
2001-10-31,52.2,3.95,1.77,63.6,-0.29,4.0,0.0,0.0,0.0,soybean,262
2001-11-30,48.3,2.89,1.89,59.6,-0.35,62.0,0.0,49.0,0.0,soybean,262
2001-12-31,33.6,2.22,2.16,42.1,-0.31,49.0,0.0,0.0,0.0,soybean,262
2002-01-31,31.0,1.68,2.07,40.4,-0.15,20.0,0.0,0.0,0.0,soybean,262
2002-02-28,33.2,1.45,1.74,43.3,0.03,125.0,0.0,2.0,0.0,soybean,262
2002-03-31,34.2,2.86,1.88,44.4,0.09,7.0,0.0,1.0,0.0,soybean,262
2002-04-30,51.6,3.48,1.77,62.7,0.2,86.0,0.0,2.0,0.0,soybean,262
2002-05-31,57.9,4.79,2.38,69.7,0.43,234.0,0.0,9.0,6.0,soybean,262
2002-06-30,72.9,3.47,-0.53,84.0,0.65,174.0,0.0,93.0,31.0,soybean,262
2002-07-31,77.3,3.43,-0.81,88.3,0.79,88.0,0.0,25.0,41.0,soybean,262
2002-08-31,73.2,4.4,-0.32,83.9,0.86,5.0,0.0,4.0,0.0,soybean,262
2002-09-30,67.6,2.51,-0.86,79.7,1.01,91.0,0.0,7.0,0.0,soybean,262
2002-10-31,49.2,3.45,-0.1,58.4,1.21,57.0,0.0,0.0,0.0,soybean,262
2002-11-30,38.0,1.24,-0.56,47.3,1.31,101.0,0.0,0.0,0.0,soybean,262
2002-12-31,31.0,1.98,-0.61,40.2,1.14,52.0,0.0,0.0,0.0,soybean,262
2003-01-31,21.9,0.7,-1.03,31.0,0.92,26.0,0.0,1.0,0.0,soybean,262
2003-02-28,24.2,2.09,-0.59,33.7,0.63,129.0,0.0,0.0,0.0,soybean,262
2003-03-31,38.6,1.7,-1.15,49.8,0.38,342.0,0.0,0.0,0.0,soybean,262
2003-04-30,52.0,3.08,-1.2,63.9,-0.04,64.0,0.0,0.0,0.0,soybean,262
2003-05-31,60.1,5.03,0.75,71.0,-0.26,283.0,0.0,2.0,0.0,soybean,262
2003-06-30,68.0,4.41,1.05,78.8,-0.16,96.0,0.0,7.0,0.0,soybean,262
2003-07-31,74.2,4.08,1.34,85.1,0.08,145.0,0.0,16.0,0.0,soybean,262
2003-08-31,75.0,2.38,0.58,86.5,0.21,125.0,0.0,12.0,0.0,soybean,262
2003-09-30,63.2,3.96,1.07,75.2,0.26,253.0,0.0,5.0,0.0,soybean,262
2003-10-31,53.8,1.73,0.65,66.3,0.29,17.0,0.0,17.0,0.0,soybean,262
2003-11-30,40.4,3.2,0.95,49.6,0.35,83.0,0.0,3.0,0.0,soybean,262
2003-12-31,31.3,1.96,1.01,39.2,0.35,11.0,0.0,0.0,0.0,soybean,262
2004-01-31,21.8,1.75,1.08,30.7,0.37,64.0,0.0,0.0,0.0,soybean,262
2004-02-29,27.2,1.54,-0.03,36.1,0.31,63.0,0.0,0.0,0.0,soybean,262
2004-03-31,43.1,3.23,0.1,52.8,0.23,4.0,0.0,0.0,0.0,soybean,262
2004-04-30,52.4,2.08,-0.77,65.0,0.17,26.0,0.0,2.0,5.0,soybean,262
2004-05-31,62.4,6.77,1.52,73.3,0.17,155.0,0.0,3.0,0.0,soybean,262
2004-06-30,68.2,4.04,1.52,78.5,0.28,338.0,0.0,7.0,0.0,soybean,262
