date,futures_price,futures_return,commodity,price_source,usd_index,interest_rate,vix,enso_oni,disaster_event_count,disaster_storm_count,disaster_fire_count,disaster_flood_count,temperature_anomaly,precipitation_anomaly,drought_index,extreme_heat_events
2011-12-31,652.75,0.09137309160038676,wheat,ZW=F,92.20559047619047,0.01,25.047619047619047,-0.92,7.0,0.0,0.0,0.0,,,,
2012-01-31,666.0,0.020095462961150723,wheat,ZW=F,91.646265,0.03,20.228,-0.72,7.0,0.0,1.0,0.0,,,,
2012-02-29,664.25,-0.0026310859004663456,wheat,ZW=F,89.9605,0.09,18.4205,-0.57,5.0,0.0,0.0,0.0,,,,
2012-03-31,660.75,-0.005283031155524753,wheat,ZW=F,90.51121363636364,0.08,16.167272727272728,-0.46,77.0,0.0,1.0,12.0,,,,
2012-04-30,647.75,-0.019870734042179095,wheat,ZW=F,90.81560952380953,0.08,17.823,-0.36,3.0,0.0,1.0,0.0,,,,
2012-05-31,643.75,-0.006194367464273043,wheat,ZW=F,92.49278636363637,0.09,21.001818181818184,-0.17,17.0,0.0,3.0,0.0,,,,
2012-06-30,739.0,0.13798746897025538,wheat,ZW=F,93.88086666666666,0.09,21.13095238095238,0.06,172.0,0.0,20.0,0.0,,,,
2012-07-31,888.25,0.18395531395293485,wheat,ZW=F,93.40616666666668,0.1,17.565238095238094,0.3,177.0,0.0,5.0,0.0,,,,
2012-08-31,870.0,-0.0207600232525067,wheat,ZW=F,92.5282652173913,0.1,15.689565217391305,0.41,247.0,0.0,21.0,5.0,,,,
2012-09-30,902.5,0.03667547855840603,wheat,ZW=F,90.98020000000001,0.11,15.284736842105264,0.41,26.0,0.0,15.0,0.0,,,,
2012-10-31,864.5,-0.04301738508369013,wheat,ZW=F,90.75663,0.1,16.276190476190475,0.31,464.0,0.0,2.0,0.0,,,,
2012-11-30,844.75,-0.023110579528946573,wheat,ZW=F,91.47508,0.09,16.701904761904764,0.13,90.0,0.0,0.0,1.0,,,,
2012-12-31,778.0,-0.08231420141600765,wheat,ZW=F,90.88039,0.07,17.307,-0.1,7.0,0.0,0.0,0.0,,,,
2013-01-31,779.5,0.001926164319439927,wheat,ZW=F,90.82551428571429,0.07,13.505238095238095,-0.29,28.0,0.0,0.0,0.0,,,,
2013-02-28,707.75,-0.09656176450582254,wheat,ZW=F,91.55087368421053,0.1,14.072631578947368,-0.29,27.0,0.0,0.0,0.0,,,,
2013-03-31,687.75,-0.02866552418732482,wheat,ZW=F,92.41318,0.09,13.0315,-0.21,30.0,0.0,0.0,0.0,,,,
2013-04-30,721.75,0.04825341873836031,wheat,ZW=F,92.04782272727272,0.06,13.967272727272727,-0.19,66.0,0.0,0.0,6.0,,,,
2013-05-31,705.5,-0.02277204725017512,wheat,ZW=F,92.52896818181819,0.04,13.493636363636364,-0.27,125.0,0.0,2.0,84.0,,,,
2013-06-30,648.5,-0.08424476753637045,wheat,ZW=F,93.283615,0.05,17.2715,-0.34,51.0,0.0,9.0,25.0,,,,
2013-07-31,664.25,0.02399658088342438,wheat,ZW=F,93.87238636363637,0.04,13.974545454545455,-0.35,171.0,0.0,10.0,33.0,,,,
2013-08-31,643.25,-0.03212513347806922,wheat,ZW=F,93.71488636363637,0.04,14.21,-0.28,46.0,0.0,15.0,7.0,,,,
2013-09-30,678.5,0.05335102811307024,wheat,ZW=F,93.470565,0.02,14.692000000000002,-0.21,84.0,0.0,1.0,47.0,,,,
2013-10-31,667.5,-0.01634508900051923,wheat,ZW=F,92.49926818181818,0.05,15.407826086956522,-0.13,97.0,0.0,0.0,32.0,,,,
2013-11-30,655.0,-0.01890415463915307,wheat,ZW=F,93.37366842105263,0.07,12.924000000000001,-0.1,41.0,0.0,0.0,0.0,,,,
2013-12-31,605.25,-0.0789936398170834,wheat,ZW=F,93.53402,0.07,14.192380952380953,-0.15,5.0,0.0,1.0,0.0,,,,
2014-01-31,555.75,-0.0853230429738625,wheat,ZW=F,94.46474761904763,0.04,14.24095238095238,-0.28,40.0,0.0,1.0,1.0,,,,
2014-02-28,599.0,0.07494304527114348,wheat,ZW=F,94.64558235294118,0.05,15.47,-0.32,144.0,0.0,0.0,0.0,,,,
2014-03-31,697.25,0.15188242839214894,wheat,ZW=F,94.44082105263158,0.05,14.836666666666666,-0.14,77.0,0.0,0.0,0.0,,,,
2014-04-30,713.0,0.022337393906697756,wheat,ZW=F,93.99555,0.03,14.19809523809524,0.15,91.0,0.0,0.0,15.0,,,,
2014-05-31,627.25,-0.12813623516776396,wheat,ZW=F,93.67002857142857,0.03,12.475238095238096,0.31,34.0,0.0,4.0,0.0,,,,
2014-06-30,564.75,-0.1049620298984193,wheat,ZW=F,93.82740476190477,0.04,11.541428571428572,0.23,14.0,0.0,1.0,7.0,,,,
2014-07-31,530.25,-0.06303456190332124,wheat,ZW=F,93.6038590909091,0.03,12.296363636363635,0.1,137.0,0.0,13.0,80.0,,,,
2014-08-31,550.25,0.03702412696177948,wheat,ZW=F,94.58080952380952,0.03,13.491904761904761,0.11,73.0,0.0,16.0,10.0,,,,
2014-09-30,477.75,-0.14128513728618852,wheat,ZW=F,96.12086666666667,0.02,13.466666666666667,0.28,22.0,0.0,5.0,3.0,,,,
2014-10-31,532.5,0.10849531446319816,wheat,ZW=F,97.43960454545454,0.02,18.058695652173913,0.54,43.0,0.0,1.0,0.0,,,,
2014-11-30,577.25,0.08069255065102432,wheat,ZW=F,99.11468888888889,0.02,13.413157894736841,0.71,5.0,0.0,1.0,3.0,,,,
2014-12-31,589.75,0.021423270053179344,wheat,ZW=F,101.44413333333333,0.03,16.292272727272728,0.77,9.0,0.0,0.0,0.0,,,,
2015-01-31,502.75,-0.15960568963502286,wheat,ZW=F,103.76074000000001,0.03,19.1195,0.69,2.0,0.0,0.0,1.0,,,,
2015-02-28,517.5,0.028916496486762533,wheat,ZW=F,105.16853888888889,0.02,15.90421052631579,0.61,10.0,0.0,0.0,0.0,,,,
2015-03-31,511.75,-0.01117330059812538,wheat,ZW=F,107.36473809523811,0.03,14.812727272727273,0.65,39.0,0.0,0.0,0.0,,,,
2015-04-30,467.0,-0.09150696687250104,wheat,ZW=F,106.35228181818182,0.02,13.494761904761905,0.81,121.0,0.0,0.0,0.0,,,,
2015-05-31,477.0,0.021187233219444046,wheat,ZW=F,105.40651499999998,0.02,13.3385,1.02,290.0,0.0,0.0,108.0,,,,
2015-06-30,614.75,0.2536991902079606,wheat,ZW=F,106.17898636363635,0.02,14.339545454545457,1.25,62.0,0.0,4.0,0.0,,,,
2015-07-31,499.25,-0.20810870880037768,wheat,ZW=F,108.12356818181819,0.03,14.352727272727272,1.57,117.0,0.0,8.0,26.0,,,,
2015-08-31,482.5,-0.03412605151688375,wheat,ZW=F,109.97674761904761,0.07,19.42809523809524,1.91,162.0,0.0,39.0,0.0,,,,
2015-09-30,512.75,0.060807476173449615,wheat,ZW=F,110.85125714285715,0.02,24.377142857142857,2.21,9.0,0.0,9.0,0.0,,,,
2015-10-31,522.0,0.01787919093014878,wheat,ZW=F,109.90357142857142,0.02,16.789545454545454,2.47,101.0,0.0,11.0,36.0,,,,
2015-11-30,460.0,-0.12644109839949813,wheat,ZW=F,111.6916105263158,0.12,16.21,2.64,24.0,0.0,2.0,0.0,,,,
2015-12-31,470.0,0.02150620522096336,wheat,ZW=F,112.7857409090909,0.23,18.025454545454547,2.75,26.0,0.0,0.0,0.0,,,,
2016-01-31,479.25,0.019489687221649454,wheat,ZW=F,115.2343875,0.26,23.717894736842105,2.63,195.0,0.0,1.0,126.0,,,,
2016-02-29,445.0,-0.07414809975951364,wheat,ZW=F,114.281735,0.31,22.517,2.28,201.0,0.0,1.0,17.0,,,,
2016-03-31,473.5,0.062077630459892674,wheat,ZW=F,111.89339130434782,0.29,15.84909090909091,1.71,180.0,0.0,2.0,87.0,,,,
2016-04-30,478.0,0.009458819865323598,wheat,ZW=F,110.01707619047619,0.23,14.300476190476191,1.05,30.0,0.0,3.0,27.0,,,,
2016-05-31,464.5,-0.028649174237563635,wheat,ZW=F,111.14051428571429,0.27,14.852857142857141,0.49,17.0,0.0,0.0,0.0,,,,
2016-06-30,431.25,-0.07427358990832289,wheat,ZW=F,111.55962727272727,0.27,17.774545454545457,0.0,73.0,0.0,9.0,64.0,,,,
2016-07-31,407.75,-0.056033726844447074,wheat,ZW=F,112.47729,0.3,13.1585,-0.31,18.0,0.0,10.0,8.0,,,,
2016-08-31,361.0,-0.1217762831682423,wheat,ZW=F,111.43836956521739,0.3,12.399565217391304,-0.5,69.0,0.0,13.0,26.0,,,,
2016-09-30,402.0,0.1075741302861406,wheat,ZW=F,112.31686190476191,0.29,14.21952380952381,-0.58,35.0,0.0,0.0,9.0,,,,
2016-10-31,416.25,0.034833952675632496,wheat,ZW=F,113.474695,0.33,14.585238095238097,-0.64,333.0,0.0,5.0,29.0,,,,
2016-11-30,380.5,-0.08979986399291295,wheat,ZW=F,116.107515,0.45,15.236190476190476,-0.6,38.0,0.0,18.0,10.0,,,,
2016-12-31,408.0,0.0697809971024208,wheat,ZW=F,117.90482857142858,0.51,12.472380952380954,-0.45,5.0,0.0,1.0,4.0,,,,
2017-01-31,420.75,0.030771658666753687,wheat,ZW=F,117.78577894736841,0.51,11.6085,-0.19,36.0,0.0,0.0,0.0,,,,
2017-02-28,424.75,0.009461927481126509,wheat,ZW=F,116.12038947368421,0.52,11.530526315789475,-0.02,108.0,0.0,2.0,0.0,,,,
2017-03-31,426.5,0.004111606379692212,wheat,ZW=F,115.65584782608695,0.74,11.89782608695652,0.18,46.0,0.0,16.0,22.0,,,,
2017-04-30,418.5,-0.018935477002203882,wheat,ZW=F,114.769795,0.8,13.136315789473684,0.31,75.0,0.0,3.0,72.0,,,,
2017-05-31,429.25,0.02536260984805505,wheat,ZW=F,114.25913181818181,0.89,10.862272727272726,0.4,44.0,0.0,4.0,9.0,,,,
2017-06-30,511.0,0.17433009042611936,wheat,ZW=F,112.76027272727273,0.98,10.513636363636364,0.39,145.0,0.0,5.0,55.0,,,,
2017-07-31,474.5,-0.07410797215372167,wheat,ZW=F,111.060555,1.07,10.2645,0.19,63.0,0.0,8.0,11.0,,,,
2017-08-31,410.25,-0.1454948880797824,wheat,ZW=F,109.90586086956522,1.01,11.975652173913044,-0.07,135.0,0.0,5.0,8.0,,,,
2017-09-30,448.25,0.08858438251504186,wheat,ZW=F,108.85424499999999,1.03,10.437999999999999,-0.34,807.0,0.0,23.0,0.0,,,,
2017-10-31,418.5,-0.0686742225557122,wheat,ZW=F,110.88917619047619,1.07,10.125454545454545,-0.6,171.0,0.0,24.0,2.0,,,,
2017-11-30,409.25,-0.022350673678285915,wheat,ZW=F,111.163525,1.23,10.54047619047619,-0.77,24.0,0.0,0.0,8.0,,,,
2017-12-31,427.0,0.042457796977380724,wheat,ZW=F,110.87581,1.32,10.2645,-0.86,14.0,0.0,12.0,1.0,,,,
2018-01-31,451.75,0.05634491624371307,wheat,ZW=F,108.35677619047618,1.41,11.062380952380952,-0.77,33.0,0.0,4.0,0.0,,,,
2018-02-28,484.5,0.06998850185848315,wheat,ZW=F,107.6500947368421,1.57,22.464736842105264,-0.71,5.0,0.0,0.0,0.0,,,,
2018-03-31,451.0,-0.07165009182814241,wheat,ZW=F,107.94717499999999,1.7,19.023809523809526,-0.57,6.0,0.0,1.0,0.0,,,,
2018-04-30,512.5,0.12783337150988494,wheat,ZW=F,107.94335714285714,1.76,18.267619047619046,-0.39,110.0,0.0,6.0,79.0,,,,
2018-05-31,526.25,0.02647567398402728,wheat,ZW=F,111.04704090909091,1.86,14.124545454545455,-0.13,39.0,0.0,2.0,33.0,,,,
2018-06-30,497.5,-0.05618082839794347,wheat,ZW=F,112.84441904761906,1.9,13.678095238095239,0.06,65.0,0.0,15.0,0.0,,,,
2018-07-31,553.75,0.10711776476069801,wheat,ZW=F,113.05953333333333,1.96,13.147619047619049,0.14,46.0,0.0,24.0,5.0,,,,
2018-08-31,518.5,-0.06577329368976326,wheat,ZW=F,113.83163043478261,2.03,12.54695652173913,0.27,80.0,0.0,14.0,18.0,,,,
2018-09-30,509.0,-0.018492011119059626,wheat,ZW=F,114.07866315789474,2.13,12.910526315789474,0.53,405.0,0.0,3.0,32.0,,,,
2018-10-31,500.5,-0.016840417795247475,wheat,ZW=F,114.83125909090909,2.25,19.35217391304348,0.81,327.0,0.0,0.0,30.0,,,,
2018-11-30,515.75,0.030014553196085814,wheat,ZW=F,116.16904500000001,2.33,19.38904761904762,0.97,30.0,0.0,10.0,0.0,,,,
2018-12-31,503.25,-0.0245350874314596,wheat,ZW=F,116.2118052631579,2.37,24.953157894736844,0.92,38.0,0.0,0.0,0.0,,,,
2019-01-31,516.5,0.02598822403979195,wheat,ZW=F,114.44248999999999,2.37,19.57238095238095,0.89,24.0,0.0,0.0,0.0,,,,
2019-02-28,452.5,-0.132287525419712,wheat,ZW=F,114.41300555555556,2.39,15.234736842105262,0.86,62.0,0.0,0.0,37.0,,,,
2019-03-31,457.75,0.011535420414638509,wheat,ZW=F,114.78351904761905,2.4,14.485238095238095,0.84,181.0,0.0,1.0,169.0,,,,
2019-04-30,418.5,-0.08964629362508969,wheat,ZW=F,114.90375454545455,2.38,12.949047619047619,0.77,185.0,0.0,0.0,81.0,,,,
2019-05-31,503.0,0.18391328017020925,wheat,ZW=F,115.95738181818182,2.35,16.721818181818183,0.64,130.0,0.0,0.0,61.0,,,,
2019-06-30,528.0,0.04850611360652213,wheat,ZW=F,115.42707,2.17,15.836000000000002,0.52,314.0,0.0,1.0,167.0,,,,
2019-07-31,487.25,-0.08031894531859152,wheat,ZW=F,115.0775909090909,2.1,13.305909090909092,0.33,162.0,0.0,4.0,9.0,,,,
2019-08-31,451.25,-0.07675582874057962,wheat,ZW=F,117.10038636363637,1.95,18.97909090909091,0.19,213.0,0.0,6.0,25.0,,,,
2019-09-30,495.75,0.09405025775281484,wheat,ZW=F,117.32392,1.89,15.559000000000001,0.23,244.0,0.0,0.0,72.0,,,,
2019-10-31,508.75,0.0258849693569001,wheat,ZW=F,116.74625909090909,1.65,15.466521739130435,0.39,75.0,0.0,10.0,7.0,,,,
2019-11-30,547.5,0.07340572493385089,wheat,ZW=F,116.55946842105263,1.54,12.5235,0.58,29.0,0.0,4.0,0.0,,,,
2019-12-31,558.75,0.020339684237122846,wheat,ZW=F,115.90961,1.54,13.756666666666666,0.66,47.0,0.0,0.0,0.0,,,,
2020-01-31,553.75,-0.008988824568433529,wheat,ZW=F,115.27938571428571,1.52,13.94095238095238,0.64,138.0,0.0,0.0,18.0,,,,
2020-02-29,529.0,-0.04572488950104603,wheat,ZW=F,116.71054210526317,1.52,19.628947368421052,0.63,0.0,0.0,0.0,0.0,,,,
2020-03-31,568.75,0.07245253840686061,wheat,ZW=F,121.02274090909091,0.29,57.73681818181819,0.53,5842.0,0.0,1.0,3.0,,,,
2020-04-30,529.75,-0.07103577311675124,wheat,ZW=F,123.28034545454544,0.14,41.453809523809525,0.3,2138.0,0.0,0.0,19.0,,,,
2020-05-31,520.75,-0.01713511700732706,wheat,ZW=F,122.61501000000001,0.13,30.897000000000002,0.01,63.0,0.0,5.0,0.0,,,,
2020-06-30,490.0,-0.060864689036409736,wheat,ZW=F,119.67660454545454,0.16,31.119545454545456,-0.23,72.0,0.0,8.0,0.0,,,,
2020-07-31,531.25,0.08082732913395496,wheat,ZW=F,118.69004999999999,0.13,26.840454545454545,-0.36,229.0,0.0,5.0,20.0,,,,
2020-08-31,544.25,0.024175979876029707,wheat,ZW=F,116.94534761904762,0.1,22.88952380952381,-0.53,571.0,0.0,51.0,0.0,,,,
2020-09-30,578.0,0.06016516855772114,wheat,ZW=F,116.34313333333334,0.11,27.64761904761905,-0.85,286.0,0.0,83.0,0.0,,,,
2020-10-31,598.5,0.03485265632564971,wheat,ZW=F,115.77981428571428,0.1,29.438636363636363,-1.12,283.0,0.0,18.0,0.0,,,,
2020-11-30,580.25,-0.030967479843480916,wheat,ZW=F,114.09840000000001,0.09,24.9955,-1.2,15.0,0.0,1.0,1.0,,,,
2020-12-31,640.5,0.098790076182242,wheat,ZW=F,111.89921428571428,0.09,22.37409090909091,-1.08,75.0,0.0,1.0,0.0,,,,
2021-01-31,663.0,0.03452586884907394,wheat,ZW=F,111.48727222222222,0.08,24.91,-0.91,74.0,0.0,2.0,0.0,,,,
2021-02-28,655.0,-0.012139754550610782,wheat,ZW=F,112.01705263157895,0.04,23.140526315789476,-0.79,747.0,0.0,12.0,0.0,,,,
2021-03-31,618.0,-0.05814677817756131,wheat,ZW=F,113.33664347826087,0.03,21.84304347826087,-0.71,134.0,0.0,1.0,0.0,,,,
2021-04-30,742.5,0.18353441321916453,wheat,ZW=F,112.63228636363637,0.02,17.416190476190476,-0.55,96.0,0.0,2.0,50.0,,,,
2021-05-31,663.5,-0.11249401690459226,wheat,ZW=F,111.21226999999999,0.02,19.7605,-0.39,124.0,0.0,1.0,8.0,,,,
2021-06-30,671.5,0.01198516219102963,wheat,ZW=F,111.57769545454545,0.04,16.956818181818182,-0.3,16.0,0.0,8.0,7.0,,,,
2021-07-31,703.75,0.04690916349060803,wheat,ZW=F,113.06331904761906,0.05,17.603333333333335,-0.35,54.0,0.0,12.0,0.0,,,,
2021-08-31,706.75,0.004253817119799663,wheat,ZW=F,113.40253636363636,0.05,17.472727272727273,-0.45,321.0,0.0,21.0,4.0,,,,
2021-09-30,725.5,0.02618407575054249,wheat,ZW=F,113.44374761904761,0.04,19.824761904761903,-0.63,217.0,0.0,9.0,5.0,,,,
2021-10-31,772.75,0.06309450868798283,wheat,ZW=F,114.06348499999999,0.05,17.871428571428574,-0.76,104.0,0.0,2.0,3.0,,,,
2021-11-30,773.75,0.0012932429865806228,wheat,ZW=F,114.989795,0.05,18.50047619047619,-0.91,0.0,0.0,0.0,0.0,,,,
2021-12-31,770.75,-0.003884757232546221,wheat,ZW=F,115.8045380952381,0.06,21.354545454545455,-0.87,75.0,0.0,6.0,0.0,,,,
2022-01-31,761.25,-0.012402247742152817,wheat,ZW=F,115.03728000000001,0.15,23.181,-0.82,34.0,0.0,0.0,12.0,,,,
2022-02-28,928.0,0.19806991376209382,wheat,ZW=F,114.99774210526316,0.33,25.748421052631578,-0.79,120.0,0.0,0.0,0.0,,,,
2022-03-31,1006.0,0.08070561787348396,wheat,ZW=F,116.29083913043478,0.44,26.968695652173913,-0.86,79.0,0.0,8.0,29.0,,,,
2022-04-30,1043.75,0.03683792550538101,wheat,ZW=F,117.16879523809523,0.76,24.3735,-0.95,16.0,0.0,11.0,0.0,,,,
2022-05-31,1087.5,0.04106148679777366,wheat,ZW=F,119.69619047619047,0.98,29.313636363636363,-0.9,35.0,0.0,9.0,0.0,,,,
2022-06-30,868.75,-0.2245813660838376,wheat,ZW=F,120.02570952380954,1.49,28.23318181818182,-0.78,39.0,0.0,3.0,7.0,,,,
2022-07-31,807.75,-0.0728027921743939,wheat,ZW=F,122.7512,2.23,24.995238095238093,-0.76,128.0,0.0,4.0,39.0,,,,
2022-08-31,809.0,0.0015463123538834722,wheat,ZW=F,122.31775217391305,2.63,22.169565217391302,-0.87,43.0,0.0,6.0,7.0,,,,
2022-09-30,921.5,0.1302038600513864,wheat,ZW=F,125.59460000000001,3.13,27.34181818181818,-0.97,364.0,0.0,8.0,0.0,,,,
2022-10-31,882.25,-0.0435273145544981,wheat,ZW=F,127.480605,3.72,30.005714285714287,-0.94,104.0,0.0,2.0,1.0,,,,
2022-11-30,771.5,-0.13413879075216428,wheat,ZW=F,124.85272,4.15,23.29909090909091,-0.85,113.0,0.0,0.0,1.0,,,,
2022-12-31,792.0,0.026224720011210678,wheat,ZW=F,122.23432857142858,4.25,21.784285714285716,-0.71,66.0,0.0,0.0,1.0,,,,
2023-01-31,761.25,-0.039599572790319115,wheat,ZW=F,119.81006500000001,4.54,20.16904761904762,-0.54,117.0,0.0,1.0,85.0,,,,
2023-02-28,691.5,-0.09609866791929367,wheat,ZW=F,120.30837368421054,4.65,20.1205,-0.29,26.0,0.0,0.0,0.0,,,,
2023-03-31,692.25,0.001084010946257763,wheat,ZW=F,120.74501304347825,4.69,21.644347826086957,-0.02,89.0,0.0,3.0,43.0,,,,
2023-04-30,619.75,-0.11063099113577124,wheat,ZW=F,119.24514500000001,4.92,17.817894736842106,0.27,215.0,0.0,4.0,7.0,,,,
2023-05-31,594.25,-0.0420160646749963,wheat,ZW=F,119.62925454545456,5.14,17.63608695652174,0.57,88.0,0.0,2.0,22.0,,,,
2023-06-30,636.25,0.06829146162442878,wheat,ZW=F,119.29695238095238,5.16,14.003181818181817,0.84,4.0,0.0,1.0,0.0,,,,
2023-07-31,665.75,0.04532265682930969,wheat,ZW=F,118.04916499999999,5.25,13.932380952380951,1.12,134.0,0.0,6.0,94.0,,,,
2023-08-31,573.0,-0.150028507979302,wheat,ZW=F,119.85634782608695,5.3,15.85391304347826,1.37,257.0,0.0,17.0,39.0,,,,
2023-09-30,541.5,-0.05654265027369476,wheat,ZW=F,121.64553000000001,5.32,15.173333333333332,1.6,125.0,0.0,0.0,10.0,,,,
2023-10-31,556.25,0.026874767039404723,wheat,ZW=F,123.49714761904761,5.34,18.887727272727272,1.83,39.0,0.0,0.0,11.0,,,,
2023-11-30,570.25,0.02485702768404785,wheat,ZW=F,121.22211999999999,5.27,14.01909090909091,1.99,11.0,0.0,0.0,1.0,,,,
2023-12-31,628.0,0.09646530530370079,wheat,ZW=F,119.83314,5.24,12.7185,2.06,14.0,0.0,0.0,5.0,,,,
2024-01-31,595.25,-0.053558681101226746,wheat,ZW=F,120.22735714285714,5.22,13.388636363636364,1.92,23.0,0.0,0.0,9.0,,,,
2024-02-29,577.5,-0.0302730429710234,wheat,ZW=F,121.06594,5.24,13.980476190476189,1.62,33.0,0.0,7.0,10.0,,,,
2024-03-31,560.25,-0.030325329714911753,wheat,ZW=F,120.65883333333333,5.24,13.7875,1.26,25.0,0.0,1.0,0.0,,,,
2024-04-30,585.0,0.043228734550820214,wheat,ZW=F,122.14281363636364,5.24,16.137727272727275,0.82,94.0,0.0,1.0,0.0,,,,
2024-05-31,678.5,0.14827263204306718,wheat,ZW=F,121.8583409090909,5.25,13.058695652173913,0.49,202.0,0.0,2.0,98.0,,,,
2024-06-30,553.5,-0.2036227271262323,wheat,ZW=F,123.70947894736841,5.24,12.667,0.22,124.0,0.0,18.0,36.0,,,,
2024-07-31,527.25,-0.04858693278980741,wheat,ZW=F,123.38243636363636,5.2,14.373913043478263,0.08,223.0,0.0,39.0,13.0,,,,
2024-08-31,532.75,0.010377451619842049,wheat,ZW=F,122.61374090909091,5.05,19.312272727272727,-0.07,478.0,0.0,6.0,31.0,,,,
2024-09-30,584.0,0.09184871184950083,wheat,ZW=F,121.88485499999999,4.72,17.663333333333334,-0.17,881.0,0.0,12.0,11.0,,,,
2024-10-31,570.5,-0.023387813526096757,wheat,ZW=F,123.5952909090909,4.51,19.960869565217394,-0.21,188.0,0.0,8.0,2.0,,,,
2024-11-30,532.25,-0.06939986552854194,wheat,ZW=F,126.31133684210526,4.42,16.015238095238097,-0.3,89.0,0.0,6.0,1.0,,,,
2024-12-31,551.5,0.03552853491996899,wheat,ZW=F,127.57578095238097,4.27,15.866190476190477,-0.42,4.0,0.0,3.0,0.0,,,,
2025-01-31,559.5,0.014401689058422207,wheat,ZW=F,128.83695238095237,4.21,16.763636363636365,-0.45,30.0,0.0,9.0,3.0,,,,
2025-02-28,537.0,-0.041045433243114715,wheat,ZW=F,127.87583157894737,4.22,16.968,-0.24,201.0,0.0,0.0,0.0,,,,
2025-03-31,537.0,0.0,wheat,ZW=F,126.24304285714285,4.2,21.841428571428573,-0.06,45.0,0.0,37.0,0.0,,,,
2025-04-30,513.0,-0.045722249338095544,wheat,ZW=F,124.14020000000001,4.21,31.966190476190473,0.02,420.0,0.0,3.0,0.0,,,,
2025-05-31,534.0,0.040119993789425656,wheat,ZW=F,122.3421619047619,4.25,20.46227272727273,-0.02,234.0,0.0,11.0,45.0,,,,
2025-06-30,528.75,-0.009880108599706894,wheat,ZW=F,120.59387,4.23,18.403333333333336,-0.04,50.0,0.0,11.0,0.0,,,,
2025-07-31,523.25,-0.010456369034378632,wheat,ZW=F,120.11269090909092,4.25,16.381304347826084,-0.14,99.0,0.0,7.0,58.0,,,,
2025-08-31,518.0,-0.010084119066626762,wheat,ZW=F,120.57584285714286,4.12,15.75,-0.28,11.0,0.0,11.0,0.0,,,,
2025-09-30,508.0,-0.019493794681000765,wheat,ZW=F,120.0290619047619,3.92,15.789090909090909,-0.4,50.0,0.0,3.0,5.0,,,,
2025-10-31,534.0,0.04991439138171305,wheat,ZW=F,120.7618,3.82,18.086521739130436,-0.51,30.0,0.0,0.0,10.0,,,,
2025-11-30,531.0,-0.005633817718256218,wheat,ZW=F,121.41771666666666,3.78,19.7695,-0.55,0.0,0.0,0.0,0.0,,,,
2025-12-31,507.0,-0.046251017650755344,wheat,ZW=F,120.18832272727272,3.59,15.548181818181819,-0.54,33.0,0.0,1.0,20.0,,,,
2026-01-31,538.0,0.05934755657060098,wheat,ZW=F,119.22981,3.57,16.17904761904762,-0.37,1004.0,0.0,0.0,0.0,,,,
2026-02-28,591.25,0.09438037964435786,wheat,ZW=F,117.90602105263157,3.6,19.207,-0.16,205.0,0.0,9.0,0.0,,,,
2026-03-31,616.25,0.041413785550757254,wheat,ZW=F,119.91985454545456,3.61,25.596818181818183,,,,,,,,,
2026-04-30,595.75,-0.033831609378047744,wheat,ZW=F,120.42643333333332,,24.205,,,,,,,,,
